# STN,YYYYMMDD,   FG,   TG,   RH,   PG,   NG,   UG
344,20081227,50,-23,0,10370,0,84
344,20081228,48,-27,0,10318,0,86
344,20081229,32,-39,0,10312,0,86
344,20081230,18,-45,0,10312,0,90
344,20081231,15,-49,0,10278,6,97
344,20090101,17,-4,0,10296,8,95
344,20090102,24,-3,6,10296,5,94
344,20090103,16,-25,-1,10280,6,92
344,20090104,45,26,9,10192,8,84
344,20090105,68,-8,20,10214,6,83
344,20090106,27,-53,0,10264,1,77
344,20090107,24,3,2,10235,7,89
344,20090108,14,-41,0,10302,3,97
344,20090109,17,-57,0,10302,0,90
344,20090110,30,-50,0,10281,1,86
344,20090111,61,1,0,10264,3,73
344,20090112,86,40,32,10161,8,80
344,20090113,59,45,22,10112,8,97
344,20090114,31,40,0,10150,7,97
344,20090115,42,34,0,10191,7,83
344,20090116,50,24,0,10183,8,86
344,20090117,70,53,8,10117,7,92
344,20090118,81,57,57,9972,5,88
344,20090119,82,50,76,9864,7,91
344,20090120,61,41,8,9938,5,88
344,20090121,50,36,0,10045,8,90
344,20090122,82,47,102,9921,8,91
344,20090123,74,56,186,9732,8,93
344,20090124,35,38,4,9891,6,91
344,20090125,62,32,0,9950,5,83
344,20090126,27,11,0,10024,7,87
344,20090127,21,-9,0,10148,3,94
344,20090128,31,-4,0,10182,6,92
344,20090129,33,-4,0,10213,4,90
344,20090130,47,5,0,10216,1,82
344,20090131,71,2,0,10182,1,76
344,20090201,75,-11,-1,10124,6,72
344,20090202,73,10,11,9996,8,80
344,20090203,22,15,18,9997,8,91
344,20090204,14,-1,0,9975,8,89
344,20090205,41,33,40,9921,8,95
344,20090206,22,43,21,9905,6,95
344,20090207,32,28,40,9926,7,90
344,20090208,34,16,27,10023,5,90
344,20090209,55,32,150,9985,8,92
344,20090210,67,47,119,9920,7,92
344,20090211,41,24,14,10140,4,89
344,20090212,33,16,7,10207,5,89
344,20090213,27,19,6,10207,6,91
344,20090214,16,-4,0,10281,2,85
344,20090215,43,27,46,10258,8,92
344,20090216,43,62,66,10217,8,97
344,20090217,53,49,42,10219,7,94
344,20090218,23,1,0,10273,6,79
344,20090219,26,25,16,10265,8,94
344,20090220,45,53,1,10290,8,96
344,20090221,30,55,-1,10300,7,88
344,20090222,48,66,5,10231,8,91
344,20090223,48,59,9,10214,7,92
344,20090224,17,41,0,10272,6,85
344,20090225,45,52,4,10269,7,93
344,20090226,61,69,3,10203,8,87
344,20090227,42,72,27,10179,8,95
344,20090228,28,74,0,10148,8,86
344,20090301,34,66,3,10086,6,89
344,20090302,37,54,0,10144,5,91
344,20090303,62,66,2,10078,8,85
344,20090304,63,57,10,9867,8,82
344,20090305,40,43,0,9917,7,89
344,20090306,65,47,0,10032,5,84
344,20090307,42,51,5,10100,6,91
344,20090308,80,72,90,10025,6,81
344,20090309,73,60,-1,10079,7,79
344,20090310,58,61,70,10086,7,91
344,20090311,43,68,0,10221,4,80
344,20090312,53,82,23,10190,8,94
344,20090313,28,82,0,10203,5,78
344,20090314,45,88,10,10163,8,88
344,20090315,46,78,0,10285,6,84
344,20090316,19,79,0,10331,6,88
344,20090317,33,73,0,10351,3,86
344,20090318,19,58,0,10328,5,77
344,20090319,36,64,0,10291,3,84
344,20090320,25,46,0,10325,0,73
344,20090321,19,46,0,10292,0,78
344,20090322,57,80,-1,10270,6,83
344,20090323,74,68,37,10113,7,84
344,20090324,63,52,28,10105,6,78
344,20090325,70,64,106,10002,7,81
344,20090326,68,74,61,10006,7,87
344,20090327,74,69,-1,9969,6,71
344,20090328,36,62,117,9955,7,84
344,20090329,35,52,6,10117,5,79
344,20090330,23,47,0,10213,1,76
344,20090331,20,70,0,10238,1,75
344,20090401,44,90,0,10219,0,80
344,20090402,50,114,0,10188,1,74
344,20090403,24,112,0,10160,2,77
344,20090404,44,93,0,10196,8,87
344,20090405,23,93,0,10227,5,81
344,20090406,25,118,0,10123,3,74
344,20090407,36,99,2,10092,7,81
344,20090408,60,88,38,10100,4,82
344,20090409,35,113,1,10128,5,87
344,20090410,46,170,-1,10061,4,60
344,20090411,22,152,-1,10088,5,68
344,20090412,28,110,-1,10112,5,85
344,20090413,26,91,0,10107,2,90
344,20090414,29,120,0,10101,2,78
344,20090415,48,162,30,10083,2,69
344,20090416,28,134,35,10064,6,80
344,20090417,37,119,14,10070,5,81
344,20090418,53,115,0,10154,1,65
344,20090419,30,120,0,10222,2,73
344,20090420,26,127,0,10249,1,75
344,20090421,24,104,0,10255,1,82
344,20090422,29,92,0,10256,2,77
344,20090423,18,94,0,10247,2,74
344,20090424,44,128,0,10183,0,60
344,20090425,37,131,-1,10103,4,64
344,20090426,16,119,51,10080,8,84
344,20090427,57,121,8,10005,6,72
344,20090428,26,93,55,10026,6,83
344,20090429,18,107,0,10106,3,77
344,20090430,19,123,0,10184,1,72
344,20090501,23,132,-1,10238,2,75
344,20090502,30,119,0,10276,3,81
344,20090503,37,93,4,10252,5,80
344,20090504,43,99,6,10251,5,70
344,20090505,66,122,31,10188,8,85
344,20090506,72,133,11,10159,7,79
344,20090507,53,126,0,10144,5,77
344,20090508,71,120,9,10129,4,71
344,20090509,26,121,0,10174,6,64
344,20090510,31,136,0,10192,3,61
344,20090511,82,120,0,10208,2,62
344,20090512,72,131,0,10204,4,50
344,20090513,62,157,0,10154,7,55
344,20090514,45,164,8,10076,7,66
344,20090515,42,136,189,10050,7,83
344,20090516,56,123,79,10106,6,77
344,20090517,50,132,139,10113,6,79
344,20090518,57,135,9,10167,5,72
344,20090519,39,139,0,10200,4,71
344,20090520,29,148,0,10202,4,65
344,20090521,30,139,0,10142,4,70
344,20090522,39,135,0,10166,4,72
344,20090523,25,164,1,10186,4,65
344,20090524,21,154,0,10196,0,69
344,20090525,36,181,36,10155,4,70
344,20090526,53,134,253,10123,7,88
344,20090527,68,120,3,10225,6,80
344,20090528,38,154,0,10282,6,78
344,20090529,37,151,0,10318,1,66
344,20090530,49,165,0,10268,1,61
344,20090531,43,182,0,10240,1,67
344,20090601,38,188,0,10232,1,67
344,20090602,39,151,0,10226,2,72
344,20090603,41,122,-1,10202,6,66
344,20090604,36,108,4,10166,7,66
344,20090605,24,101,8,10107,5,68
344,20090606,50,122,0,10029,4,63
344,20090607,29,121,96,10027,7,76
344,20090608,32,138,-1,10067,5,73
344,20090609,50,144,75,10051,8,79
344,20090610,27,139,63,10110,8,80
344,20090611,37,129,61,10141,6,82
344,20090612,30,135,0,10211,0,68
344,20090613,21,165,0,10208,5,63
344,20090614,30,168,51,10177,7,81
344,20090615,20,161,68,10166,7,75
344,20090616,30,145,10,10215,4,78
344,20090617,40,182,-1,10195,4,62
344,20090618,43,167,-1,10169,7,66
344,20090619,49,154,0,10187,6,66
344,20090620,37,143,-1,10217,7,70
344,20090621,34,141,-1,10231,4,71
344,20090622,23,139,0,10277,4,71
344,20090623,38,165,0,10278,0,64
344,20090624,59,184,0,10210,1,65
344,20090625,42,204,0,10138,2,65
344,20090626,30,203,0,10117,2,74
344,20090627,23,192,0,10145,5,87
344,20090628,18,192,0,10162,6,85
344,20090629,20,188,0,10190,4,84
344,20090630,24,196,0,10217,2,82
344,20090701,27,205,0,10224,2,75
344,20090702,37,233,0,10180,1,68
344,20090703,48,211,0,10131,4,73
344,20090704,18,202,0,10133,1,68
344,20090705,25,203,0,10103,5,69
344,20090706,56,183,30,10072,5,68
344,20090707,56,162,122,10036,7,81
344,20090708,55,159,1,10089,6,76
344,20090709,42,152,2,10132,7,70
344,20090710,45,147,77,10136,8,78
344,20090711,30,165,-1,10138,7,77
344,20090712,53,175,67,10088,5,81
344,20090713,35,187,-1,10106,4,72
344,20090714,18,193,8,10107,6,73
344,20090715,59,193,0,10157,4,69
344,20090716,35,204,0,10184,2,64
344,20090717,61,188,75,10068,7,72
344,20090718,68,160,85,10083,6,79
344,20090719,68,171,26,10117,5,72
344,20090720,59,172,48,10146,5,70
344,20090721,30,200,41,10095,7,72
344,20090722,34,184,85,10046,8,81
344,20090723,38,174,14,10050,6,81
344,20090724,66,170,19,10116,5,75
344,20090725,42,170,9,10205,3,73
344,20090726,37,188,-1,10187,5,68
344,20090727,34,179,11,10120,5,77
344,20090728,34,176,16,10189,5,73
344,20090729,26,190,4,10141,7,67
344,20090730,66,160,55,10179,5,73
344,20090731,27,174,0,10216,4,62
344,20090801,30,208,-1,10112,8,54
344,20090802,32,168,65,10114,6,78
344,20090803,24,165,0,10169,2,74
344,20090804,36,204,0,10197,4,57
344,20090805,22,221,-1,10200,5,54
344,20090806,26,233,-1,10182,2,58
344,20090807,30,207,0,10175,5,74
344,20090808,28,182,0,10205,4,74
344,20090809,22,169,0,10190,3,79
344,20090810,23,182,20,10159,5,74
344,20090811,33,188,3,10182,5,80
344,20090812,32,179,116,10176,6,86
344,20090813,26,169,0,10175,5,78
344,20090814,22,175,0,10181,4,75
344,20090815,52,208,0,10143,1,70
344,20090816,44,191,0,10148,2,79
344,20090817,33,184,0,10152,4,78
344,20090818,26,205,0,10195,1,67
344,20090819,26,231,0,10178,0,58
344,20090820,56,233,-1,10145,6,63
344,20090821,47,175,0,10203,4,69
344,20090822,27,173,0,10237,2,67
344,20090823,41,209,0,10185,1,50
344,20090824,32,212,2,10081,4,57
344,20090825,35,177,2,10106,6,75
344,20090826,48,196,0,10134,4,58
344,20090827,45,193,0,10133,6,73
344,20090828,78,169,34,10113,7,69
344,20090829,58,158,42,10184,4,67
344,20090830,43,160,14,10190,6,72
344,20090831,46,209,0,10134,2,55
344,20090901,64,187,-1,10087,5,65
344,20090902,64,174,24,10097,7,69
344,20090903,97,156,75,9983,7,76
344,20090904,75,148,127,10053,7,73
344,20090905,56,158,-1,10189,5,69
344,20090906,35,156,-1,10227,8,67
344,20090907,37,176,0,10200,3,70
344,20090908,33,204,0,10200,2,64
344,20090909,33,172,2,10263,7,76
344,20090910,40,158,0,10332,3,72
344,20090911,36,151,0,10339,4,72
344,20090912,29,147,0,10286,5,77
344,20090913,33,144,9,10237,6,81
344,20090914,54,155,8,10216,5,75
344,20090915,49,153,19,10190,8,85
344,20090916,59,160,0,10195,5,77
344,20090917,41,137,0,10211,3,72
344,20090918,29,143,0,10185,0,76
344,20090919,14,169,0,10155,4,82
344,20090920,24,150,0,10210,4,86
344,20090921,18,145,0,10254,2,75
344,20090922,55,161,0,10239,3,81
344,20090923,35,171,-1,10246,8,78
344,20090924,21,142,0,10248,3,78
344,20090925,19,129,0,10268,5,83
344,20090926,10,121,0,10271,2,82
344,20090927,11,126,0,10266,3,84
344,20090928,31,148,0,10236,6,85
344,20090929,32,155,9,10200,8,86
344,20090930,26,154,11,10169,8,91
344,20091001,38,136,1,10156,6,74
344,20091002,37,121,0,10164,8,71
344,20091003,91,145,34,10076,8,77
344,20091004,50,124,-1,10109,5,66
344,20091005,32,123,53,10119,8,87
344,20091006,49,155,20,10095,8,91
344,20091007,56,158,168,10087,8,91
344,20091008,21,113,66,10165,4,81
344,20091009,40,102,171,10191,4,78
344,20091010,31,136,39,10124,8,88
344,20091011,50,130,78,10118,7,83
344,20091012,44,113,50,10223,4,77
344,20091013,23,91,-1,10293,4,76
344,20091014,20,51,0,10324,2,76
344,20091015,19,67,0,10305,4,77
344,20091016,62,114,31,10254,7,73
344,20091017,25,77,2,10253,2,75
344,20091018,22,76,2,10229,5,83
344,20091019,42,90,0,10157,8,71
344,20091020,55,82,0,10050,7,69
344,20091021,53,113,37,10008,7,67
344,20091022,23,90,11,10024,7,87
344,20091023,25,99,28,10108,5,92
344,20091024,55,117,59,10100,7,93
344,20091025,73,135,0,10116,4,83
344,20091026,56,130,1,10159,8,82
344,20091027,25,125,-1,10216,7,80
344,20091028,25,118,0,10189,5,83
344,20091029,11,136,0,10230,8,88
344,20091030,35,110,0,10256,5,91
344,20091031,35,114,1,10226,7,83
344,20091101,56,136,152,10068,8,92
344,20091102,43,98,8,10000,5,84
344,20091103,62,79,58,9909,5,91
344,20091104,45,84,26,9857,6,87
344,20091105,47,86,126,9916,7,91
344,20091106,57,90,28,10014,7,91
344,20091107,45,77,63,9961,5,92
344,20091108,29,55,0,10075,3,92
344,20091109,27,71,-1,10147,8,91
344,20091110,23,81,28,10102,8,88
344,20091111,46,72,5,10078,7,89
344,20091112,57,92,15,10047,6,89
344,20091113,78,139,28,10036,8,81
344,20091114,91,132,32,10005,7,73
344,20091115,59,105,19,10081,5,86
344,20091116,63,111,7,10048,8,83
344,20091117,68,109,0,10093,5,83
344,20091118,108,117,-1,10130,7,80
344,20091119,77,109,0,10164,3,78
344,20091120,71,127,39,10165,5,83
344,20091121,46,134,5,10178,6,84
344,20091122,92,113,57,10052,6,79
344,20091123,94,108,152,9988,7,84
344,20091124,84,121,11,10071,7,81
344,20091125,96,109,15,10020,7,78
344,20091126,91,81,165,10029,7,85
344,20091127,79,74,104,9994,7,86
344,20091128,74,79,152,9964,7,86
344,20091129,66,91,12,9921,8,79
344,20091130,43,61,-1,9968,6,88
344,20091201,22,49,1,10099,5,87
344,20091202,57,54,34,10048,8,91
344,20091203,59,83,72,9972,8,91
344,20091204,53,59,285,10050,8,92
344,20091205,64,79,84,10035,8,90
344,20091206,73,106,55,10015,5,84
344,20091207,61,81,8,10054,7,85
344,20091208,31,75,44,10105,7,88
344,20091209,46,82,21,10202,7,96
344,20091210,64,100,55,10229,8,86
344,20091211,43,72,3,10296,7,85
344,20091212,42,42,0,10297,5,79
344,20091213,33,5,0,10266,4,88
344,20091214,23,-27,0,10232,4,91
344,20091215,14,-34,0,10205,2,90
344,20091216,39,-3,0,10111,6,83
344,20091217,57,-1,53,10059,8,94
344,20091218,31,-35,-1,10121,4,88
344,20091219,42,-57,4,10094,6,70
344,20091220,65,-8,116,9958,7,90
344,20091221,52,-16,15,9947,6,87
344,20091222,39,8,7,9867,6,95
344,20091223,54,5,0,9948,5,94
344,20091224,39,4,20,9905,6,92
344,20091225,59,28,160,9930,7,90
344,20091226,70,41,1,10032,4,86
344,20091227,71,45,33,9987,7,87
344,20091228,29,38,14,10044,6,87
344,20091229,48,13,61,9983,8,94
344,20091230,55,6,20,9935,8,97
344,20091231,61,3,-1,9971,8,87
344,20100101,40,-14,0,10029,3,79
344,20100102,42,4,15,10138,7,93
344,20100103,26,-31,-1,10220,3,87
344,20100104,37,-11,42,10157,8,94
344,20100105,41,3,-1,10051,6,91
344,20100106,35,-21,1,10038,6,88
344,20100107,28,-38,-1,10107,3,88
344,20100108,42,-48,-1,10214,5,92
344,20100109,84,-17,9,10197,8,86
344,20100110,52,-5,46,10170,8,92
344,20100111,30,-3,-1,10194,8,89
344,20100112,41,-12,1,10128,7,87
344,20100113,52,-22,-1,10039,6,84
344,20100114,28,10,0,10080,5,91
344,20100115,35,16,0,10205,8,93
344,20100116,59,19,74,10129,8,90
344,20100117,39,50,12,10141,7,93
344,20100118,40,40,14,10241,7,98
344,20100119,18,46,3,10225,8,94
344,20100120,43,28,0,10148,6,89
344,20100121,32,30,-1,10210,8,87
344,20100122,40,45,0,10232,7,82
344,20100123,37,26,86,10218,8,89
344,20100124,20,4,5,10235,8,99
344,20100125,30,-17,0,10312,6,88
344,20100126,38,-62,0,10405,0,78
344,20100127,49,-5,49,10252,7,86
344,20100128,53,37,19,10065,7,83
344,20100129,56,29,122,9879,6,88
344,20100130,39,8,76,9949,5,88
344,20100131,43,12,0,10029,4,80
344,20100201,39,9,43,10089,5,90
344,20100202,73,34,181,10041,8,93
344,20100203,33,28,7,10087,5,86
344,20100204,46,67,16,10089,8,91
344,20100205,35,48,11,10044,6,93
344,20100206,26,19,-1,10143,8,99
344,20100207,27,13,2,10209,8,94
344,20100208,54,-23,6,10122,8,89
344,20100209,48,-29,0,10095,7,78
344,20100210,53,-22,17,10126,7,84
344,20100211,63,-19,4,10180,5,78
344,20100212,40,-23,0,10209,4,83
344,20100213,31,-14,-1,10197,6,76
344,20100214,23,-24,17,10142,8,89
344,20100215,24,-29,0,10072,7,78
344,20100216,56,2,14,9987,5,77
344,20100217,29,-5,0,9933,7,81
344,20100218,37,32,16,9932,8,91
344,20100219,65,34,7,9913,7,88
344,20100220,45,14,1,9969,4,86
344,20100221,42,14,69,9963,6,93
344,20100222,30,42,175,9868,8,95
344,20100223,53,25,6,9941,8,88
344,20100224,41,69,26,9947,7,91
344,20100225,63,82,94,9896,8,90
344,20100226,80,73,22,9889,7,83
344,20100227,58,69,30,9964,7,81
344,20100228,67,59,199,9840,8,90
344,20100301,49,40,12,10096,5,87
344,20100302,26,26,0,10221,2,85
344,20100303,31,21,0,10230,5,81
344,20100304,40,21,0,10233,3,80
344,20100305,43,26,67,10247,7,86
344,20100306,68,11,4,10261,3,68
344,20100307,43,-10,0,10339,1,66
344,20100308,30,5,0,10284,6,83
344,20100309,33,6,0,10289,0,76
344,20100310,57,9,0,10273,3,79
344,20100311,48,27,0,10220,8,82
344,20100312,33,43,-1,10204,8,81
344,20100313,47,54,1,10262,8,83
344,20100314,53,62,1,10241,8,84
344,20100315,53,65,90,10233,7,88
344,20100316,25,63,1,10255,6,82
344,20100317,41,78,0,10232,4,71
344,20100318,47,115,0,10182,6,59
344,20100319,57,124,55,10133,8,84
344,20100320,61,133,150,10063,8,90
344,20100321,38,77,1,10150,6,86
344,20100322,43,81,-1,10201,6,78
344,20100323,28,96,-1,10180,3,77
344,20100324,40,138,0,10089,6,63
344,20100325,49,147,10,10036,6,67
344,20100326,49,106,12,10048,7,74
344,20100327,52,95,6,10051,6,80
344,20100328,63,88,5,10073,7,81
344,20100329,35,103,42,10020,8,85
344,20100330,58,99,27,9920,7,83
344,20100331,90,61,78,9945,7,79
344,20100401,75,56,16,10075,6,71
344,20100402,64,79,18,10085,5,68
344,20100403,41,76,116,10049,8,86
344,20100404,43,71,106,10094,7,90
344,20100405,43,73,0,10242,6,80
344,20100406,47,117,0,10200,2,59
344,20100407,24,127,8,10171,5,65
344,20100408,37,84,11,10280,4,80
344,20100409,26,90,0,10331,2,82
344,20100410,35,75,0,10323,5,81
344,20100411,53,68,0,10279,4,78
344,20100412,57,92,0,10237,1,74
344,20100413,45,90,0,10208,2,76
344,20100414,40,96,0,10192,3,73
344,20100415,40,87,0,10216,2,68
344,20100416,39,74,0,10256,4,78
344,20100417,13,69,0,10219,0,76
344,20100418,20,88,0,10151,0,70
344,20100419,29,88,0,10174,     ,70
344,20100420,42,86,0,10165,     ,71
344,20100421,35,65,0,10199,     ,67
344,20100422,23,60,-1,10188,     ,76
344,20100423,20,74,0,10175,0,65
344,20100424,30,121,0,10201,1,55
344,20100425,30,130,0,10205,3,65
344,20100426,40,116,0,10246,5,84
344,20100427,20,132,0,10276,3,69
344,20100428,33,169,0,10217,3,55
344,20100429,26,172,32,10103,4,63
344,20100430,60,116,35,10091,5,79
344,20100501,39,106,46,10101,6,83
344,20100502,52,75,265,10100,8,94
344,20100503,58,66,42,10159,8,86
344,20100504,40,71,0,10237,5,72
344,20100505,30,76,0,10186,3,78
344,20100506,48,89,0,10094,3,74
344,20100507,28,77,26,10085,8,86
344,20100508,13,90,0,10097,8,88
344,20100509,31,89,2,10108,7,83
344,20100510,28,70,-1,10114,5,72
344,20100511,45,71,51,10106,7,76
344,20100512,38,67,27,10119,8,84
344,20100513,20,71,3,10141,7,83
344,20100514,19,78,0,10135,3,70
344,20100515,26,90,0,10140,5,78
344,20100516,40,113,-1,10159,7,74
344,20100517,33,110,7,10226,4,80
344,20100518,25,95,0,10290,0,77
344,20100519,28,102,0,10300,1,68
344,20100520,20,133,0,10311,1,67
344,20100521,27,130,0,10307,3,80
344,20100522,30,131,0,10280,2,83
344,20100523,18,167,0,10230,0,73
344,20100524,32,163,0,10140,3,74
344,20100525,37,136,0,10133,5,68
344,20100526,40,105,-1,10098,7,65
344,20100527,15,108,0,10100,7,73
344,20100528,33,112,0,10146,2,74
344,20100529,53,148,67,10136,6,66
344,20100530,58,121,86,10073,8,86
344,20100531,40,119,3,10150,5,88
344,20100601,20,117,0,10170,7,83
344,20100602,34,146,0,10205,1,70
344,20100603,36,158,0,10224,0,64
344,20100604,29,167,0,10214,0,65
344,20100605,15,197,0,10186,1,62
344,20100606,31,180,13,10113,7,77
344,20100607,39,151,0,10108,7,81
344,20100608,23,169,107,10049,8,82
344,20100609,23,174,113,10057,8,90
344,20100610,25,182,42,10052,8,94
344,20100611,41,153,-1,10069,7,91
344,20100612,38,131,0,10139,2,82
344,20100613,15,133,0,10163,7,76
344,20100614,43,162,0,10168,4,69
344,20100615,53,135,0,10251,4,64
344,20100616,56,154,0,10231,2,71
344,20100617,54,166,0,10195,1,68
344,20100618,42,129,-1,10169,7,78
344,20100619,53,116,71,10116,7,78
344,20100620,42,115,6,10168,8,78
344,20100621,31,133,7,10221,4,76
344,20100622,14,147,0,10243,0,71
344,20100623,20,184,0,10219,0,67
344,20100624,25,189,0,10188,1,68
344,20100625,19,186,0,10178,2,72
344,20100626,17,190,0,10182,1,69
344,20100627,16,213,0,10191,0,62
344,20100628,20,207,0,10195,1,70
344,20100629,28,191,2,10195,4,74
344,20100630,28,205,0,10191,5,73
344,20100701,23,217,0,10147,4,70
344,20100702,33,258,0,10132,3,57
344,20100703,20,200,9,10181,7,80
344,20100704,39,190,0,10202,2,66
344,20100705,33,184,0,10204,6,74
344,20100706,29,163,0,10245,3,67
344,20100707,31,195,0,10212,6,58
344,20100708,21,214,0,10188,2,68
344,20100709,26,244,0,10168,2,58
344,20100710,22,237,147,10175,3,65
344,20100711,29,223,0,10157,3,75
344,20100712,38,197,99,10117,5,81
344,20100713,25,203,0,10099,7,71
344,20100714,45,209,154,10054,5,75
344,20100715,68,187,-1,10100,4,67
344,20100716,58,190,0,10130,5,66
344,20100717,54,172,4,10199,4,74
344,20100718,28,181,0,10261,1,73
344,20100719,19,207,0,10220,1,63
344,20100720,29,242,0,10123,6,56
344,20100721,38,217,-1,10071,6,66
344,20100722,26,179,3,10134,3,75
344,20100723,25,166,37,10185,4,82
344,20100724,26,166,0,10219,3,62
344,20100725,28,170,17,10160,8,84
344,20100726,33,164,20,10144,6,87
344,20100727,26,177,94,10171,8,86
344,20100728,32,181,21,10151,5,78
344,20100729,35,166,12,10132,8,81
344,20100730,23,178,0,10143,2,72
344,20100731,45,188,11,10125,8,81
344,20100801,25,180,5,10134,5,80
344,20100802,22,172,5,10155,6,83
344,20100803,30,178,0,10152,4,72
344,20100804,48,170,8,10068,8,80
344,20100805,30,157,0,10106,3,75
344,20100806,24,176,0,10164,5,72
344,20100807,32,179,105,10161,8,82
344,20100808,29,171,4,10171,     ,86
344,20100809,22,182,0,10164,4,73
344,20100810,52,180,68,10121,7,85
344,20100811,31,174,8,10126,4,75
